out	Kingdom	Phylum	Class	Order	Family
9ad3da3293436e52174decbb0a343252	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
439115320574d48c0f074241df52833d	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 SM2D12
ded9f1a5a130ee0cd4fef0993bb272a5	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
0588f5c6041f8d5aa1415df351c2ce6c	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast
edbe02ae189e85d00194e4feb90b7240	Bacteria	NA	NA	NA	NA
776b867c08715199a51717998ed3c93c	Bacteria	 Bacteroidota	 Kapabacteria	 Kapabacteriales	 Kapabacteriales
fb03597456dc5e170c2cc451a4d9ae6f	Bacteria	 Verrucomicrobiota	 Omnitrophia	 Omnitrophales	NA
e5f2ade65d6996e8fad99d9c9807802c	Bacteria	 Dependentiae	 Babeliae	 Babeliales	 Babeliales
7d1c181fb273dc6ff78c7c1ecb84e497	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Chitinophagaceae
9b6dc3a83e1c51f27d616cd7224c29ae	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 uncultured
c582c84da10bfbed79bac22b8c236a52	Bacteria	 Latescibacterota	 Latescibacterota	 Latescibacterota	 Latescibacterota
93790d3bd926ecc2e19459d51397e26d	Bacteria	 Chloroflexi	 Anaerolineae	 MSB-5B2	 MSB-5B2
4905dd969d58c7a417daeea710c0cb64	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae
3585ebc54de78043a95422be28ac4df5	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 AKYH767
7eb949dcb8aae08dd4add3bca3e6e2d0	Bacteria	 Verrucomicrobiota	 Omnitrophia	 Omnitrophales	 Omnitrophales
151b236da83f465b2695d8761f0b6627	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Azospirillales	 Azospirillaceae
29af38d565a92727277c9b812dd571d1	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
56caefcf409543bb69d0dd1b3cee6a1c	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Cytophagaceae
3c8e7ae69e08c384e0ae5f7a3fca8329	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae
6faea1ff5c099517972a6b870de14a58	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae
dff783bb651da211f231b9e0b6ff35dc	Bacteria	NA	NA	NA	NA
2deaa0f2fb4ca16db1c64a9e1c04b096	Bacteria	 Patescibacteria	 Parcubacteria	 Candidatus_Kaiserbacteria	 Candidatus_Kaiserbacteria
b648121cee6a35bab8849f2164a59774	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae
60c397f7f8111e7387040c82a5aecf25	Bacteria	 Myxococcota	 bacteriap25	 bacteriap25	 bacteriap25
e93487bc7eadbddcb378e48f18ff322f	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast
10a7e4775c0d84905781003ce997d017	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae
8f4a0d529a0312f03baf395ce9bd0813	Bacteria	 Desulfobacterota	 Desulfuromonadia	 Geobacterales	 Geobacteraceae
a028566a5eb0cf7a3dc57fe3f75ffb0d	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Legionellales	 Legionellaceae
c66ec49aefe264c67b22718680eb806f	Bacteria	NA	NA	NA	NA
2272ecf7cf019a739fe4733679195b2c	Bacteria	 Firmicutes	 Bacilli	 Erysipelotrichales	 Erysipelatoclostridiaceae
3d90d3de47c5bc12dafe0e898291854d	Bacteria	NA	NA	NA	NA
eff73d6b86bcb65a82f451775e00b16c	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Legionellales	 Legionellaceae
c8c8c30439baf6eab57cbfced95cadc4	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 Sphingobacteriaceae
634d5e864cfc426ff40de5f64dd57f32	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae
de45b8cfaa85742658fffaee25291e91	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
bc5890bc6ca3a31c3317c2291cbfbb7d	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae
05af0f2f0b45d6563edf9c7b49229d45	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae
d882359c583448c506b3bf177eb52f6c	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
30f5df6409ba834f7bddb7032495219c	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
f0bd919ae35a4cee5b93370ad4964ead	Bacteria	NA	NA	NA	NA
6d3ac4f78e74c9af42ef7f06c4aa6734	Bacteria	 Patescibacteria	 Saccharimonadia	 Saccharimonadales	 Saccharimonadales
c8d65f24a4162e0f72a4e9cbf0725310	Bacteria	 Actinobacteriota	 Actinobacteria	 Kineosporiales	 Kineosporiaceae
8e93c3c2651e28376b2d488079666317	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	NA
ebaa3e65d20ea151676abcdf049785a8	Bacteria	 Proteobacteria	 Alphaproteobacteria	NA	NA
62b6a5a30abdfd19c3a9705b5368a08b	Bacteria	 Patescibacteria	 Parcubacteria	NA	NA
c50d7d370fb3a062dab36469de507630	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 SM2D12
f944a6845b9cee040f208e9ef2885363	Bacteria	 Patescibacteria	 Parcubacteria	 Candidatus_Vogelbacteria	 Candidatus_Vogelbacteria
014d4e26ba009e0e71a9efb857d048b4	Bacteria	 Patescibacteria	 Saccharimonadia	 Saccharimonadales	 Saccharimonadales
d601fd3645dbfc1d770cb73c0dd6230b	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	NA
a330ca8195c4a29f38c87d2bb1a7a7a3	Bacteria	 Patescibacteria	 Saccharimonadia	 Saccharimonadales	 Saccharimonadales
2067702729c4eede4bc497514ee1d5ad	Bacteria	NA	NA	NA	NA
5ee2b4692e9a0656c8bc6de5f6f0c22e	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Spirosomaceae
2753cf1b6d9dc23e874d1d91eb7f21de	Bacteria	 Actinobacteriota	 Acidimicrobiia	 Microtrichales	 Ilumatobacteraceae
841786294f4a7772bd20450410f2a6bb	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae
c2415f67561be41340287f736cd9e555	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
51c2e1df03c3d5f39ed3954cd2d390e4	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae
2416c13824612fc742db70de60ba0979	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
b593be052931cd121455df83255925d0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 T34
1fec58c895de6b55e8194a726d1d45d8	Bacteria	 Planctomycetota	 Phycisphaerae	 Phycisphaerales	 Phycisphaeraceae
0bc86b21fd414b5cd7bd5597edf9d100	Bacteria	 Patescibacteria	 Parcubacteria	 Candidatus_Moranbacteria	 Candidatus_Moranbacteria
f824dcaedd8e81fd52fecbd3c900f9b7	Bacteria	 Verrucomicrobiota	 Omnitrophia	 Omnitrophales	NA
bcd218e84ecfcf4f6e0340bc7c27f36e	Bacteria	 Patescibacteria	 Gracilibacteria	 Candidatus_Peregrinibacteria	 Candidatus_Peregrinibacteria
881a9a7b5e3a608e6c8255fcc6cdfa3f	Bacteria	 Bacteroidota	 Ignavibacteria	 Ignavibacteriales	 Ignavibacteriaceae
4d5e73abafb404dbe8107f1e4d0d0865	Bacteria	 Firmicutes	 Negativicutes	NA	NA
42da42be64e227a1852caa3334b0fb31	Bacteria	 Acidobacteriota	 Vicinamibacteria	 Subgroup_17	 Subgroup_17
3223d4aad62cab6a444721db4c322286	Bacteria	 Verrucomicrobiota	 Omnitrophia	 Omnitrophales	 Omnitrophaceae
dceebf29b7f0867cec161e0ac31cf88f	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae
39c93f4da13aaa4867eab2827e816c34	Bacteria	NA	NA	NA	NA
c1f43e2ad7da8ade1f439b47597d0f4f	Bacteria	NA	NA	NA	NA
f739461a95202954477694988e63d0c5	Bacteria	NA	NA	NA	NA
640e70cafaf0b427f43b405312f63134	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae
7dacbcdf89c39682af2a167b23cfc8bf	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
6c67929177bdab3dcc66fd67f4e688df	Bacteria	NA	NA	NA	NA
23c7c8db9dc91cbf25bd06ede34bdfe4	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Paracaedibacterales	 Paracaedibacteraceae
a131c9f508ac2bfc90b2d487933320e3	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	NA
e8f6a7c8016b9a0ae8bb91adb6a2b91e	Bacteria	 Campilobacterota	 Campylobacteria	 Campylobacterales	 uncultured
4f611c2231449a852ec7060f447a06d8	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 Xiphinematobacteraceae
3845ef9b1c48a7709407c478eca96369	Bacteria	 Campilobacterota	 Campylobacteria	 Campylobacterales	 Arcobacteraceae
510f88b5728671b9bf3743ca3b759d77	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Cyclobacteriaceae
08e04bb214e3af921316442526cbceb1	Bacteria	NA	NA	NA	NA
f8d0c9420ce61b6d5820b341c5797c1b	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Prolixibacteraceae
5f9603e256f569fc9502b19d8397fe6a	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	NA
4f10693b14cc5fb848a3867955c73eaf	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 B1-7BS
d04ffd94db55e69a49069405a86c0e23	Bacteria	NA	NA	NA	NA
926cb1f8691f09f335681c4b67a9d0c2	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Devosiaceae
2d2c3dc3e752fc9ef3550ebefb5dffc3	Bacteria	 Campilobacterota	 Campylobacteria	 Campylobacterales	 Arcobacteraceae
79672d3c5af16434725169516af90e29	Bacteria	 Bacteroidota	 Bacteroidia	NA	NA
a037d0994bdd599de5e5b8e5ffcaf2df	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
2ae4320b41ed8ac0ac427432830a8dc1	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
3728127f550aaab5a50c4e3205d955f3	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	NA
1795cc4dc548b4cda56fb90d998a6a5a	Bacteria	 Firmicutes	 Clostridia	 Clostridia	 Gracilibacteraceae
6c0dd7e52f6edfe8df672502b97636d7	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
12abc70639c90843b9da2c0af9f5a32c	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Saprospiraceae
973afd3600d2d910399831084b65227a	Bacteria	 Planctomycetota	 Planctomycetes	 Planctomycetales	 Rubinisphaeraceae
ef326e33994b41dea27d6da79e390833	Bacteria	 Bdellovibrionota	 Oligoflexia	 Oligoflexales	 Oligoflexales
60f00487d3f297504aedb874b5729f77	Bacteria	NA	NA	NA	NA
f29e29263ebd5fca1fa42df03b27ca52	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
13ec688d57414c64e2e07f6394dc375e	Bacteria	 Proteobacteria	 Alphaproteobacteria	NA	NA
831240cfbd194b775ac8c1cd60d19afb	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Saprospiraceae
1d86442bb523fac5ce63ad15ab407343	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
0cc1cc3fd645cfebd59832c31d4300da	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
774c5f20742d95066b6317795df8c4f2	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	 Actinomycetaceae
62a3520ee455e189bbe988745fe24ca6	Bacteria	 Actinobacteriota	 Acidimicrobiia	 Microtrichales	 Microtrichaceae
f28d805201bd903441377b4971faa6ff	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast
0b6c4b94bc291cc0c8a4ed7b78198144	Bacteria	 Chloroflexi	 Anaerolineae	 Caldilineales	 Caldilineaceae
b23eaae143e03b40db6be270a2ff5bd9	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SC-I-84
465f5534c965505e83ace44096bbee3c	Bacteria	 Actinobacteriota	 Acidimicrobiia	 Microtrichales	NA
025f4378af5e3bc954b28fd50b519b0e	Bacteria	NA	NA	NA	NA
12e16e136f9e26959321120717465786	Bacteria	 Verrucomicrobiota	 Omnitrophia	 Omnitrophales	 Omnitrophaceae
7c9c349622c8ac2da5ce90b1e03ccbac	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae
e446b67e95f021b679b0142a8d59fe3c	Bacteria	 Bacteroidota	 Bacteroidia	NA	NA
2e0479bd188a2e88121daac96793359d	Bacteria	 Patescibacteria	 Parcubacteria	 Parcubacteria	 Parcubacteria
b4558da30db8b7eab9c96238523e4eca	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	NA
48d8df4bb3047de13079021737633d4c	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 UCG-010
36d6c714d654feb0dd8d3effb1558b77	Bacteria	NA	NA	NA	NA
69236794f6ed048f7716092f72c08a62	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae
9ee3befac79987f7767af17983d303aa	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
c4ef297ba26d8ee28f9caebefcf9fdec	Bacteria	 Firmicutes	 Clostridia	 Clostridia	 Hungateiclostridiaceae
0b53593b83fffb87919b1f0cc6bfe969	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Coxiellales	 Coxiellaceae
b2c825a8907ffcbc6db251d07fed0966	Bacteria	NA	NA	NA	NA
8de24ab575ca7a449dc38018c5466d7d	Bacteria	 Verrucomicrobiota	 Omnitrophia	 Omnitrophales	 Omnitrophaceae
712225fde8f35afe754d930bf4d43e6f	Bacteria	 Bacteroidota	 Bacteroidia	NA	NA
540a42bf4aa017d3f7f9d0183bd1e6c8	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
8e24af280834cd5098ea92a1ccad96fe	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	NA
8269ded5b53bb6a65992caeb12335e62	Bacteria	 Bacteroidota	 Bacteroidia	NA	NA
fc5d83aa0fb4e2885844cd7ec011d7bf	Bacteria	 Patescibacteria	 Parcubacteria	NA	NA
9334cef8815fa1fc6c79d3647d732424	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae
1a1786e4d9614e04b05c00714307f851	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	NA
3d13f6c6da6182e2c2eac11f03de2538	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	NA
545510ec5e6fef94fb52fef38b8c232a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	NA
b6d24d85dfe9e744b844ec34715d8dab	Archaea	 Halobacterota	 Methanosarcinia	 Methanosarciniales	 Methanosarcinaceae
0e60e7b697bfa2e13d55e671ef653b30	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 Terrimicrobiaceae
14e545117343eb793467937fc5a9e746	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae
d2dee854adf297380113ee916358be70	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae
53cc54bbb620c311b305cf1f1bce4a6c	Bacteria	 Acidobacteriota	 Vicinamibacteria	 Subgroup_17	 Subgroup_17
a7a523bd248c81c976375cbb160da3c6	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	NA
4f43c9ba459dac1550144d86b50e1cb1	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 Lentimicrobiaceae
142ab8fc59730612b352b0f597d731f5	Archaea	 Euryarchaeota	 Methanobacteria	 Methanobacteriales	 Methanobacteriaceae
4c3c0716465745041a4ba5912959b8d5	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae
f9654aa3ab1d51d31dbbb69ea5eaac5d	Bacteria	 Firmicutes	 Bacilli	 Paenibacillales	 Paenibacillaceae
c1a682495e7b580392c9965a1a28c3b6	Bacteria	 Actinobacteriota	 Acidimicrobiia	 IMCC26256	 IMCC26256
465e9d322ee92f2646e962e9f30becd8	Bacteria	 Chloroflexi	 Anaerolineae	 Caldilineales	 Caldilineaceae
fe13d0a72f7ed286d57249fec5aa978b	Bacteria	 Firmicutes	 Bacilli	 Mycoplasmatales	 Mycoplasmataceae
70d95df3a06f93138371691b0f30d909	Bacteria	 Bacteroidota	 Bacteroidia	NA	NA
d79067c86e7373462a78f7dd328d9db4	Bacteria	NA	NA	NA	NA
a55b060e971b8440f0d405280b00bf0d	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
959eb3c59cb8483997b5e1b2be5ede80	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Paracaedibacterales	 Paracaedibacteraceae
be5dcfd2c9a93eed3ba09983a316437f	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pasteurellales	 Pasteurellaceae
e3b6296bd82cce5de832acecf1787116	Bacteria	 Actinobacteriota	 Thermoleophilia	 Gaiellales	 uncultured
9423bc74f07f269978f01979948f0e28	Bacteria	 Myxococcota	 Myxococcia	 Myxococcales	 Anaeromyxobacteraceae
9e50ed30340dd5fdc2b434e9094275f1	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
553248c2bc4dbed500ba4bee1d1b2dc9	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Aeromonadales	 Aeromonadaceae
8a452d4ea0588324508e1c0a063dd834	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae
9b4a61cefd38462ca361add741418f72	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae
9724d2644b21777e08c2b8f79c0aa542	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
659645304ce826faaaaa729201ab94be	Bacteria	 Fusobacteriota	 Fusobacteriia	 Fusobacteriales	 Fusobacteriaceae
f5386fb1d907f51d42eb29d1b7e3d917	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	NA
4b183cf06a582991a4a8c4ec7073141e	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Hymenobacteraceae
71ffbc6f356020eaebe24ba70b3e69d8	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae
6a3482a93eb826b35f1eb46d74fe1dd6	Bacteria	 Firmicutes	 Bacilli	 Mycoplasmatales	 Mycoplasmataceae
1931ae99756b2dfc4645206a8c5563d1	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiales_Incertae_Sedis
7d4847ac05f2056e8d2a1aceb629394a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
0ee7b60fdcde95a6c5fda43917613628	Bacteria	 Planctomycetota	 Phycisphaerae	 Phycisphaerales	 Phycisphaeraceae
e1b9853cfc9c9d5583d99de8a664b970	Bacteria	NA	NA	NA	NA
af587375873b082c693f0e53065a406f	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Saprospiraceae
34bf2e82e015aeabab0109a3596b2199	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Rickettsiaceae
78b510bfcf28ee0be53112b7b31a2a82	Bacteria	NA	NA	NA	NA
7be35ae93ae505edf13089de0c030650	Bacteria	 Verrucomicrobiota	 Chlamydiae	 Chlamydiales	 Simkaniaceae
36fdbfce979d2d72661b7fe526799af6	Bacteria	NA	NA	NA	NA
41fb5219483048961755f672be7c9e72	Bacteria	 Bdellovibrionota	 Oligoflexia	 Oligoflexales	 uncultured
544a2c6c303ed9e4bf21523875a21701	Bacteria	 Acidobacteriota	 Holophagae	 Holophagales	 Holophagaceae
9079269b54d6af70a36620188a12d9fe	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
dd20edb4100368ec5e53cfa0544ebba8	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Aeromonadales	 Aeromonadaceae
3ad2c5fdb104d52b04f081bb2fe587c9	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae
ee6afdca5f4f8b49b135bd82600f0849	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
962ac566f79c4325bfc4cdcf377fd0b5	Bacteria	 Elusimicrobiota	 Elusimicrobia	 Lineage_IV	 Lineage_IV
de88857914db382291bae95a921a6f86	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae
46f1108c01d26e388afc919626eabcf2	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Anaerovoracaceae
25f006018a643da54c059e3bc06ba95a	Bacteria	 Patescibacteria	 Parcubacteria	 Candidatus_Moranbacteria	 Candidatus_Moranbacteria
a58468b5e1f7656f21da46345ee9c9f7	Bacteria	 Cyanobacteria	 Sericytochromatia	 Sericytochromatia	 Sericytochromatia
16fe574fe5fcf45ec575a71e18fb5019	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Gammaproteobacteria_Incertae_Sedis	 Unknown_Family
2c1aa5fd8176001498572dde59a090eb	Bacteria	NA	NA	NA	NA
01597918187d9a9e0749a202669682cd	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Diplorickettsiales	 Diplorickettsiaceae
16cdab4bb73412f3b3f0a67372560b11	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
750a698f2682d0526f7fd1a72df662b6	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Rikenellaceae
d8e647672501f675f6059e8d3742cd5d	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	NA
717832a23750118473f2ad9f78675a5b	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae
fee4e99173a441430fc957d9badd0348	Bacteria	 Verrucomicrobiota	 Omnitrophia	 Omnitrophales	NA
0e9f1d173ec14c492a3aaf098d04a7f7	Bacteria	 Verrucomicrobiota	 Omnitrophia	 Omnitrophales	NA
2421c67cb250436903c9e5cf7675ff1b	Bacteria	 Patescibacteria	 Parcubacteria	NA	NA
08bccb3d5f8bf0fb68e038127ffac80c	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Chitinophagaceae
a72312742266f116d30c9eac579ef98f	Bacteria	 Verrucomicrobiota	 Kiritimatiellae	 WCHB1-41	 WCHB1-41
81466e3f934a58fea4bb4d7104041fb3	Bacteria	 Cyanobacteria	 Sericytochromatia	 Sericytochromatia	 Sericytochromatia
f7c9d678f7407e26fdc67efd09a6f4ce	Bacteria	 Nitrospirota	 Nitrospiria	 Nitrospirales	 Nitrospiraceae
18e92c8aec0545a86fede0c67a7a1718	Bacteria	 Actinobacteriota	 Acidimicrobiia	 Microtrichales	 Ilumatobacteraceae
30304aa8935f5fbecc97c776ecfe5397	Bacteria	 Proteobacteria	 Alphaproteobacteria	NA	NA
ffdd1b3d3c8f5b2f2dcfac25244711f7	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Legionellales	 Legionellaceae
0aec84f89e2d85d8483ebd778f5fb542	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 uncultured
2d2016a0220a52c8f292262ddd112944	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
e5baa51105f512011633a52c8f67f991	Bacteria	NA	NA	NA	NA
531292ce2514365dcc23abe93be3b7e7	Bacteria	NA	NA	NA	NA
cc400d3e45941b3cb88b240402d50a4d	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	NA
103ca07b882318de4d9617c05c45b1bc	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	NA
fc4283d96e6e29662e34a64886c4adcd	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	NA
9cf148ca0e3552811ccc52e32a3d4958	Bacteria	NA	NA	NA	NA
3f346e8e84a946068cdea30ae164c692	Bacteria	 Proteobacteria	NA	NA	NA
c7f12f25a1efca43c4cf92e4788a7d11	Bacteria	 Proteobacteria	 Gammaproteobacteria	 JG36-TzT-191	 JG36-TzT-191
324b1a6e6dde63889cdd6c595e353628	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Diplorickettsiales	 Diplorickettsiaceae
d936e9ff6894de842047b5e45aa34654	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 AKYH767
9d8f53c02a0c66ed20e55dc8b4cbb4f0	Bacteria	 Patescibacteria	 Parcubacteria	 Candidatus_Azambacteria	 Candidatus_Azambacteria
10c6f331faa7d51c5999f2346d9b9e67	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
5ac7504333002413943dc4f7883c113e	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Spirosomaceae
116f9f24511289e1bd2a9e117f0d21c2	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 env.OPS_17
e3f786adef75ab2b516cfac913e57998	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Micropepsales	 Micropepsaceae
ae9fc060b9f4e2ec6d3985d67d27b885	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
aaf04903e7169fe6cc7488f2a2cba59d	Bacteria	 Firmicutes	 Bacilli	NA	NA
82d2741493fb2f503e0713112713378b	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae
afa75e3a8bfe9b27b83a4d5588871cdb	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
15860f436833104e3a8cf5c689b67b6b	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
9dddc009520c7a6bb57ea492fb8cbb25	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
412357d94964ed7c64b78f33b7530963	Bacteria	 Bdellovibrionota	 Oligoflexia	 Oligoflexales	 Oligoflexales
e8414c661e3aec3c4c7712d040c1d565	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae
109e079b2f4bb90f8a698d5922574d58	Bacteria	 Actinobacteriota	NA	NA	NA
